Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Distance 2, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) WB Volts Petrol AFR, (Gen) Sampling, (Gen) Sampling Duration, 
0, , , , , 2.358, , , , , , 315.23, 315.23, 315.23, , , , , , , , , , , , , , , , , , , , , 
0.05, , , , , 2.859, , , , , , 381.292, 381.292, 381.292, , , , , , , , , , , , , , , , , 8.5, 8.5, 1, 0.023, 
0.1, , , , , 3.361, , , , , , 447.354, 447.354, 447.354, , , , , , , , , , , , , , , , , 8.5, 8.5, 1, 0.084, 
0.15, , , , , 3.862, , 0.001, 0.001, , 2.488, 513.416, 513.416, 513.416, 70.4, 0, 0, , , , , 35.346, 35.346, , , , , , , , 8.5, 8.5, 1, 0.159, 
0.2, , , , , 4.364, , 0.002, 0.002, , 2.512, 579.478, 579.478, 579.478, 70.4, 0, 0, , , , , 35.692, 35.692, , , , , , , , 8.5, 8.5, 1, 0.233, 
0.25, , , , , 4.805, , 0.003, 0.003, , 2.537, 637.557, 637.557, 637.557, 70.4, 0, 0, 75.47, 61.779, 75.47, 61.779, 36.037, 36.037, 0.024, 0.035, 154.939, 126.835, 154.939, 126.835, 16.147, 8.5, 8.5, 1, 0.309, 
0.3, , , , , 4.927, , 0.004, 0.004, , 2.561, 653.725, 653.725, 653.725, 70.4, 0, 0, 77.942, 63.802, 77.942, 63.802, 36.382, 36.382, 0.024, 0.035, 158.868, 130.051, 158.868, 130.051, 16.238, 8.5, 8.5, 1, 0.367, 
0.35, , 24.4, 61.02, , 5.05, 1.222, 0.005, 0.005, , 2.585, 669.894, 669.894, 669.894, 70.4, 0, 0, 80.413, 65.825, 80.413, 65.825, 36.727, 36.727, 0.024, 0.035, 162.797, 133.267, 162.797, 133.267, 16.329, 8.5, 8.5, 1, 0.417, 
0.4, , 24.4, 61.02, , 5.173, 1.222, 0.005, 0.005, , 2.605, 686.062, 686.062, 686.062, 70.4, 0, 0, 82.885, 67.849, 82.885, 67.849, 37.011, 37.011, 0.024, 0.035, 166.726, 136.483, 166.726, 136.483, 16.421, 8.5, 8.5, 1, 0.467, 
0.45, , 24.4, 61.02, , 5.295, 1.222, 0.006, 0.006, , 2.624, 702.231, 702.231, 702.231, 70.4, 0, 0, 85.356, 69.872, 85.356, 69.872, 37.275, 37.275, 0.024, 0.035, 170.655, 139.699, 170.655, 139.699, 16.443, 8.5, 8.5, 1, 0.517, 
0.5, , 24.4, 61.02, , 5.378, 1.222, 0.006, 0.006, , 2.642, 713.133, 713.133, 713.133, 70.4, 0, 0, 87.242, 71.416, 87.242, 71.416, 37.539, 37.539, 0.024, 0.035, 173.304, 141.868, 173.304, 141.868, 16.453, 8.5, 8.5, 1, 0.567, 
0.55, , 24.4, 61.02, , 5.41, 1.222, 0.007, 0.007, , 2.661, 717.333, 717.333, 717.333, 70.4, 0, 0, 88.383, 72.349, 88.383, 72.349, 37.803, 37.803, 0.024, 0.035, 174.325, 142.704, 174.325, 142.704, 16.464, 8.5, 8.5, 1, 0.617, 
0.6, , 24.4, 61.02, , 5.441, 1.222, 0.007, 0.007, , 2.68, 721.532, 721.532, 721.532, 70.4, 0, 0, 89.524, 73.283, 89.524, 73.283, 38.067, 38.067, 0.024, 0.035, 175.346, 143.54, 175.346, 143.54, 16.474, 8.5, 8.5, 1, 0.667, 
0.65, , 24.4, 61.02, , 5.473, 1.222, 0.008, 0.008, , 2.699, 725.732, 725.732, 725.732, 70.4, 0, 0, 90.664, 74.216, 90.664, 74.216, 38.337, 38.337, 0.024, 0.035, 176.366, 144.377, 176.366, 144.377, 16.437, 8.5, 8.5, 1, 0.717, 
0.7, , 24.4, 61.02, , 5.505, 1.222, 0.008, 0.008, , 2.718, 729.932, 729.932, 729.932, 70.4, 0, 0, 91.805, 75.149, 91.805, 75.149, 38.607, 38.607, 0.024, 0.035, 177.387, 145.213, 177.387, 145.213, 16.387, 8.5, 8.5, 1, 0.767, 
0.75, 30.1, 24.4, 61.02, 62.02, 5.517, 1.222, 0.009, 0.009, , 2.737, 731.502, 731.502, 731.502, 70.4, 0, 0, 92.65, 75.841, 92.65, 75.841, 38.877, 38.877, 0.024, 0.035, 177.768, 145.526, 177.768, 145.526, 16.338, 8.5, 8.5, 1, 0.817, 
0.8, 30.1, 24.4, 61.02, 62.02, 5.525, 1.222, 0.009, 0.009, , 2.756, 732.643, 732.643, 732.643, 70.4, 0, 0, 93.446, 76.494, 93.446, 76.494, 39.147, 39.147, 0.024, 0.035, 178.045, 145.753, 178.045, 145.753, 16.288, 8.5, 8.5, 1, 0.867, 
0.85, 30.1, 24.4, 61.02, 62.02, 5.534, 1.222, 0.01, 0.01, , 2.775, 733.784, 733.784, 733.784, 70.4, 0, 0, 94.243, 77.147, 94.243, 77.147, 39.419, 39.419, 0.024, 0.035, 178.323, 145.98, 178.323, 145.98, 16.257, 8.5, 8.5, 1, 0.917, 
0.9, 30.1, 24.4, 61.02, 62.02, 5.542, 1.222, 0.01, 0.01, , 2.795, 734.926, 734.926, 734.926, 70.4, 0, 0, 95.039, 77.799, 95.039, 77.799, 39.692, 39.692, 0.024, 0.035, 178.6, 146.208, 178.6, 146.208, 16.232, 8.5, 8.5, 1, 0.967, 
0.95, 30.1, 24.4, 61.02, 62.02, 5.553, 1.222, 0.011, 0.011, , 2.814, 736.385, 736.385, 736.385, 70.4, 0, 0, 95.884, 78.492, 95.884, 78.492, 39.965, 39.965, 0.024, 0.035, 178.955, 146.498, 178.955, 146.498, 16.207, 8.5, 8.5, 1, 1.016, 
1, 30.1, 24.4, 61.02, 62.02, 5.567, 1.222, 0.011, 0.011, , 2.833, 738.249, 738.249, 738.249, 70.4, 0, 0, 96.789, 79.235, 96.789, 79.235, 40.238, 40.238, 0.024, 0.035, 179.408, 146.869, 179.408, 146.869, 16.182, 8.5, 8.5, 1, 1.067, 
1.05, 30.1, 24.4, 61.02, 62.02, 5.581, 1.222, 0.012, 0.012, , 2.853, 740.113, 740.113, 740.113, 70.4, 0, 0, 97.695, 79.978, 97.695, 79.978, 40.512, 40.512, 0.024, 0.035, 179.862, 147.24, 179.862, 147.24, 16.179, 8.5, 8.5, 1, 1.116, 
1.1, 30.1, 24.4, 61.02, 62.02, 5.595, 1.222, 0.012, 0.012, , 2.872, 741.977, 741.977, 741.977, 70.4, 0, 0, 98.601, 80.721, 98.601, 80.721, 40.788, 40.788, 0.024, 0.035, 180.315, 147.611, 180.315, 147.611, 16.185, 8.5, 8.5, 1, 1.166, 
1.15, 30.1, 24.4, 61.02, 62.02, 5.609, 1.222, 0.013, 0.013, , 2.891, 743.898, 743.898, 743.898, 70.4, 0, 0, 99.518, 81.473, 99.518, 81.473, 41.064, 41.064, 0.024, 0.035, 180.782, 147.993, 180.782, 147.993, 16.191, 8.5, 8.5, 1, 1.217, 
1.2, 30.1, 24.4, 61.02, 62.02, 5.626, 1.222, 0.014, 0.014, , 2.911, 746.167, 746.167, 746.167, 70.4, 0, 0, 100.505, 82.281, 100.505, 82.281, 41.34, 41.34, 0.024, 0.035, 181.334, 148.445, 181.334, 148.445, 16.198, 8.5, 8.5, 1, 1.266, 
1.25, 30.1, 24.4, 61.02, 62.02, 5.643, 1.222, 0.014, 0.014, , 2.93, 748.436, 748.436, 748.436, 70.4, 0, 0, 101.492, 83.088, 101.492, 83.088, 41.616, 41.616, 0.024, 0.035, 181.886, 148.897, 181.886, 148.897, 16.222, 8.5, 8.5, 1, 1.316, 
